category,difficulty,title,company_tags,accuracy,url
Arrays,Medium,Sum of 2 Primes,"Zoho, Yahoo",27.67%,https://www.geeksforgeeks.org/problems/sum-of-prime4751/1
Arrays,Medium,Sum of Pairwise Bit Differences,"Google, Microsoft",60.03%,https://www.geeksforgeeks.org/problems/sum-of-bit-differences2937/1
Arrays,Medium,Unique Number III,"Google, NPCI",49.87%,https://www.geeksforgeeks.org/problems/find-element-occuring-once-when-all-other-are-present-thrice/1
Arrays,Medium,Koko Eating Bananas,"Bloomberg, Amazon, Microsoft, +5",50.27%,https://www.geeksforgeeks.org/problems/koko-eating-bananas/1
Arrays,Medium,Sum of XOR of all pairs,,45.14%,https://www.geeksforgeeks.org/problems/sum-of-xor-of-all-pairs0723/1
Arrays,Medium,Kth Missing Positive Number in a Sorted Array,NPCI,53.02%,https://www.geeksforgeeks.org/problems/kth-missing-positive-number-in-a-sorted-array/1
Arrays,Medium,Rotate and delete,,20.63%,https://www.geeksforgeeks.org/problems/rotate-and-delete-1587115621/1
Arrays,Medium,Longest Subsequence with Adjacent Diff as 1,Flipkart,29.43%,https://www.geeksforgeeks.org/problems/longest-sub-sequence-such-that-difference-between-adjacents-is-one2558/1
Arrays,Medium,Shuffle Integers,"Amazon, OYO Rooms",36.88%,https://www.geeksforgeeks.org/problems/shuffle-integers2401/1
Arrays,Medium,Sum of Subarrays,,23.85%,https://www.geeksforgeeks.org/problems/sum-of-subarrays2229/1
Arrays,Medium,Min Value Insertion for Prime Array Sum,,42.44%,https://www.geeksforgeeks.org/problems/transform-to-prime4635/1
Arrays,Medium,Construct List using XOR Queries,"Amazon, Google",50.86%,https://www.geeksforgeeks.org/problems/construct-list-using-given-q-xor-queries/1
Arrays,Medium,Buy Maximum Stocks,,50.75%,https://www.geeksforgeeks.org/problems/buy-maximum-stocks-if-i-stocks-can-be-bought-on-i-th-day/1
Arrays,Medium,Top k Frequent in Stream,"Accolite, Amazon, Media.net",49.10%,https://www.geeksforgeeks.org/problems/top-k-numbers3425/1
Arrays,Medium,Array Elements Divisible by Any Others,"Intuit, NPCI",49.46%,https://www.geeksforgeeks.org/problems/count-special-numbers--170647/1
Arrays,Medium,Equal Sum,,37.32%,https://www.geeksforgeeks.org/problems/equilibrium-point-1587115620/1
Arrays,Medium,K-th Largest Sum Contiguous Subarray,,54.33%,https://www.geeksforgeeks.org/problems/k-th-largest-sum-contiguous-subarray/1
Arrays,Medium,Maximum Subset XOR,Microsoft,28.93%,https://www.geeksforgeeks.org/problems/maximum-subset-xor/1
Arrays,Medium,Search in Rotated Array 2,"Adobe, Bloomberg, Yahoo, +1",46.60%,https://www.geeksforgeeks.org/problems/search-in-rotated-array-2/1
Arrays,Medium,Longest Subarray of Evens and Odds,,59.21%,https://www.geeksforgeeks.org/problems/longest-subarray-of-evens-and-odds/1
Arrays,Medium,Minimum Days to Make m Bouquets,"Bloomberg, Amazon, Microsoft, +3",46.85%,https://www.geeksforgeeks.org/problems/minimum-days-to-make-m-bouquets/1
Arrays,Medium,Capacity To Ship Packages Within D Days,"Amazon, D-E-Shaw",50.14%,https://www.geeksforgeeks.org/problems/capacity-to-ship-packages-within-d-days/1
Arrays,Medium,Factorial of Array under Modulo,,23.15%,https://www.geeksforgeeks.org/problems/large-factorial4721/1
Arrays,Medium,Smallest Divisor,,50.74%,https://www.geeksforgeeks.org/problems/smallest-divisor/1
Arrays,Medium,Min Swaps to Group 1s,Adobe,40.30%,https://www.geeksforgeeks.org/problems/minimum-swaps-required-to-group-all-1s-together2451/1
Arrays,Medium,Maximum Triplet product,VMWare,54.93%,https://www.geeksforgeeks.org/problems/maximum-triplet-product--170647/1
Arrays,Medium,Number to Words,"Zoho, Amazon, Microsoft, +1",22.40%,https://www.geeksforgeeks.org/problems/number-to-words0335/1
Arrays,Medium,Smaller Sum for All,,53.81%,https://www.geeksforgeeks.org/problems/smaller-sum--170647/1
Arrays,Medium,Composite and Prime Queries,,30.99%,https://www.geeksforgeeks.org/problems/composite-and-prime0359/1
Arrays,Medium,Maximum Identical Bowls,,54.52%,https://www.geeksforgeeks.org/problems/maximum-identical-bowls--170647/1
Arrays,Medium,Longest Bitonic Subarray,Microsoft,38.09%,https://www.geeksforgeeks.org/problems/maximum-length-bitonic-subarray5730/1
Arrays,Medium,Minimum XOR with given set bits,"Adobe, IBM",56.06%,https://www.geeksforgeeks.org/problems/minimum-x-xor-a--170645/1
Arrays,Medium,Equalize the Towers,,52.18%,https://www.geeksforgeeks.org/problems/equalize-the-towers2804/1
Arrays,Medium,Count Sorted Subsequences of Size 3,D-E-Shaw,50.59%,https://www.geeksforgeeks.org/problems/magic-triplets4003/1
Arrays,Medium,Max Diff Elements and Indexes,Microsoft,48.21%,https://www.geeksforgeeks.org/problems/maximum-value-of-difference-of-a-pair-of-elements-and-their-index/1
Arrays,Medium,Ways to Split into 2 with Same XOR,,54.99%,https://www.geeksforgeeks.org/problems/split-the-array0238/1
Arrays,Medium,Make Arrays Equal with Min Operations,,55.61%,https://www.geeksforgeeks.org/problems/unequal-arrays--170647/1
Arrays,Medium,Mountain Subarray Queries,Amazon,46.22%,https://www.geeksforgeeks.org/problems/mountain-subarray-problem/1
Arrays,Medium,Farthest Smaller Right,NPCI,50.08%,https://www.geeksforgeeks.org/problems/farthest-smaller-right/1
Arrays,Medium,Distinct Difference,,64.70%,https://www.geeksforgeeks.org/problems/distinct-difference--170647/1
Arrays,Medium,Update Queries,,52.15%,https://www.geeksforgeeks.org/problems/update-queries--170647/1
Arrays,Medium,Minimum Increment or Double Operations to Convert,,49.53%,https://www.geeksforgeeks.org/problems/minimum-steps-to-get-desired-array5519/1
Arrays,Medium,Tic Tac Toe,"Flipkart, Accolite, Amazon, +1",18.59%,https://www.geeksforgeeks.org/problems/tic-tac-toe2412/1
Arrays,Medium,Smallest Non-Zero Number,,48.41%,https://www.geeksforgeeks.org/problems/find-smallest-non-zero-number4510/1
Arrays,Medium,Min Product Subset,,50.00%,https://www.geeksforgeeks.org/problems/max-and-min-products3347/1
Arrays,Medium,Kth Smallest Pairwise Difference,,29.83%,https://www.geeksforgeeks.org/problems/smallest-absolute-difference4320/1
Arrays,Medium,Maximum GCD of K Partition Sums,,62.54%,https://www.geeksforgeeks.org/problems/gcd-array--170645/1
Arrays,Medium,Count X in Range of a Sorted Array,,51.61%,https://www.geeksforgeeks.org/problems/count-x-in-range-of-a-sorted-array/1
Arrays,Medium,Count elements less than or equal to k in a sorted rotated a...,NPCI,55.56%,https://www.geeksforgeeks.org/problems/count-elements-less-than-or-equal-to-k-in-a-sorted-rotated-array/1
Arrays,Medium,Subsets Multiple of 3,Amazon,35.92%,https://www.geeksforgeeks.org/problems/possible-groups2013/1
Arrays,Medium,Farthest number,Amazon,51.08%,https://www.geeksforgeeks.org/problems/farthest-number--170636/1
Arrays,Medium,Min Removals to Make Max <= 2*Min,Amazon,31.68%,https://www.geeksforgeeks.org/problems/remove-minimum-elements4612/1
Arrays,Medium,Subset with Pair Sums Not Divisible by K,,32.12%,https://www.geeksforgeeks.org/problems/subset-with-no-pair-sum-divisible-by-k1105/1
Arrays,Medium,Fill 1's With Changes to Adjacent,Amazon,24.59%,https://www.geeksforgeeks.org/problems/fill-array-by-1s0920/1
Arrays,Medium,Count Divisors of Array Product,,11.82%,https://www.geeksforgeeks.org/problems/count-divisors-of-product-of-array-elements0244/1
Arrays,Medium,Minimum Picks for K Sock Pairs,Amazon,32.37%,https://www.geeksforgeeks.org/problems/number-of-minimum-picks-to-get-k-pairs-of-socks-from-a-drawer--141631/1
Arrays,Medium,Max Product Sorted Subsequence of Size 3,,35.08%,https://www.geeksforgeeks.org/problems/maximum-product-of-increasing-subsequence-of-size-32027/1
Arrays,Medium,Minimum Operations to Make Array Sorted,Amazon,43.81%,https://www.geeksforgeeks.org/problems/minimum-incrementdecrement-to-make-array-non-increasing--170637/1
Arrays,Medium,Queries for Counts of Multiples,,10.13%,https://www.geeksforgeeks.org/problems/queries-for-counts-of-multiples-in-an-array4028/1
Arrays,Medium,Subarrays Having Even Sum,,45.90%,https://www.geeksforgeeks.org/problems/find-the-number-of-sub-arrays-having-even-sum1533/1
Arrays,Medium,Distribute n Candies Among k People,Microsoft,40.71%,https://www.geeksforgeeks.org/problems/distribute-n-candies/1
Arrays,Medium,Pairs with Given Modulo Value,,38.20%,https://www.geeksforgeeks.org/problems/mr-modulo-and-pairs5610/1
Arrays,Medium,Pairs with Sum Less Than Product,,36.43%,https://www.geeksforgeeks.org/problems/pair-array-product-sum4912/1
Arrays,Medium,4 Sum – Count quadruplets with given sum,,27.70%,https://www.geeksforgeeks.org/problems/count-quadruplets-with-given-sum/1
Arrays,Medium,Sum of Permutations of Distinct Digits,,31.29%,https://www.geeksforgeeks.org/problems/sum-of-permutations/1
Arrays,Medium,Maximum Bitonic Subarray Sum,,23.16%,https://www.geeksforgeeks.org/problems/maximum-bitonic-subarray-sum5616/1
Arrays,Medium,Smallest Number from Power Digits,,38.04%,https://www.geeksforgeeks.org/problems/the-tiny-miny2541/1
Arrays,Medium,Leading Digit and Exponent of Factorial,,29.08%,https://www.geeksforgeeks.org/problems/large-factorials2539/1
Arrays,Medium,Max Modulo Pair in an Array,,16.38%,https://www.geeksforgeeks.org/problems/mr-modulo-and-arrays2827/1
Arrays,Medium,Index Element After Rotations,,28.52%,https://www.geeksforgeeks.org/problems/find-the-element-at-given-index4630/1
Arrays,Medium,Local Min and Max Sequence Ordering,NPCI,35.49%,https://www.geeksforgeeks.org/problems/track-the-trail/1
Arrays,Medium,Subsets with given Max Diff,,32.28%,https://www.geeksforgeeks.org/problems/count-number4832/1
Arrays,Medium,Total Hamming Distance,"Microsoft, NPCI",61.07%,https://www.geeksforgeeks.org/problems/total-hamming-distance/1
Arrays,Medium,Sum of subset differences,,52.32%,https://www.geeksforgeeks.org/problems/sum-of-subset-differences/1
Arrays,Medium,Values Present in At Least K Ranges,,24.78%,https://www.geeksforgeeks.org/problems/sick-pasha0323/1
Arrays,Medium,Longest Geometric Progression,,6.57%,https://www.geeksforgeeks.org/problems/longest-geometric-progression0131/1
Arrays,Medium,Minimum Platforms 2,,26.72%,https://www.geeksforgeeks.org/problems/minimum-platforms-2--170647/1
Arrays,Medium,Subarray Inversions,,39.93%,https://www.geeksforgeeks.org/problems/subarray-inversions0512/1
Arrays,Medium,Pairs from Distict Element Subarrays,,33.10%,https://www.geeksforgeeks.org/problems/sub-array-pairs5530/1
Arrays,Medium,Rubik's Cube,Ola Cabs,33.13%,https://www.geeksforgeeks.org/problems/rubiks-cube4626/1
Arrays,Hard,Max Circular Subarray Sum,"Amazon, Microsoft",29.37%,https://www.geeksforgeeks.org/problems/max-circular-subarray-sum-1587115620/1
Arrays,Hard,Median of 2 Sorted Arrays of Different Sizes,"Amazon, Google, Microsoft, +2",28.40%,https://www.geeksforgeeks.org/problems/median-of-2-sorted-arrays-of-different-sizes/1
Arrays,Hard,Minimize Max Distance of Adjacent Gas Stations,,38.36%,https://www.geeksforgeeks.org/problems/minimize-max-distance-to-gas-station/1
Arrays,Hard,Next Smallest Palindrome,"Adobe, Amazon, Flipkart, +3",19.63%,https://www.geeksforgeeks.org/problems/next-smallest-palindrome4740/1
Arrays,Hard,Split Array Largest Sum,Google,58.90%,https://www.geeksforgeeks.org/problems/split-array-largest-sum--141634/1
Arrays,Hard,Count Pairs in an Array,,48.25%,https://www.geeksforgeeks.org/problems/count-pairs-in-an-array4145/1
Arrays,Hard,Count Subarrays with Equal Occurrences of Two,,57.74%,https://www.geeksforgeeks.org/problems/sub-arrays-with-equal-number-of-occurences3901/1
Arrays,Hard,Cake Distribution Problem,,64.62%,https://www.geeksforgeeks.org/problems/cake-distribution-problem--170647/1
Arrays,Hard,Number of subsets with product less than k,"Amazon, Morgan Stanley",41.26%,https://www.geeksforgeeks.org/problems/number-of-subsets-with-product-less-than-k/1
Arrays,Hard,Median of 2 Sorted Arrays of Same Size,"Amazon, Google, Microsoft, +1",58.86%,https://www.geeksforgeeks.org/problems/median-of-2-sorted-arrays-of-same-size/1
